payment_id,policy_id,payment_date,payment_amount,payment_method
2715,116,2019-05-27,1026.04,Debit Card
2716,116,2019-06-27,342.01,Debit Card
2717,116,2019-07-27,342.01,Bank Transfer
2718,116,2019-08-27,342.01,Credit Card
2719,116,2019-09-27,342.01,Credit Card
2720,116,2019-10-27,1026.04,Check
2721,116,2019-11-27,342.01,Credit Card
2722,116,2019-12-27,342.01,Bank Transfer
2723,116,2020-01-27,342.01,Check
2724,116,2020-02-27,342.01,Bank Transfer
2725,116,2020-03-27,342.01,Debit Card
2726,116,2020-04-27,342.01,Debit Card
2727,116,2020-05-27,342.01,Bank Transfer
2728,116,2020-06-27,342.01,Check
2729,116,2020-07-27,342.01,Check
2730,116,2020-08-27,342.01,Bank Transfer
2731,116,2020-09-27,342.01,Bank Transfer
2732,116,2020-10-27,342.01,Debit Card
2733,116,2020-11-27,342.01,Credit Card
2734,116,2020-12-27,342.01,Credit Card
2735,116,2021-01-27,342.01,Debit Card
2736,116,2021-02-27,342.01,Credit Card
2737,116,2021-03-27,342.01,Bank Transfer
2738,117,2019-06-09,109.99,Credit Card
2739,117,2019-07-09,109.99,Bank Transfer
2740,117,2019-08-09,109.99,Credit Card
2741,117,2019-09-09,109.99,Check
2742,117,2019-10-09,109.99,Bank Transfer
2743,117,2019-11-09,109.99,Credit Card
2744,117,2019-12-09,109.99,Bank Transfer
2745,117,2020-01-09,109.99,Credit Card
2746,117,2020-02-09,109.99,Bank Transfer
2747,117,2020-03-09,109.99,Credit Card
2748,117,2020-04-09,109.99,Credit Card
2749,117,2020-05-09,109.99,Bank Transfer
2750,117,2020-06-09,109.99,Credit Card
2751,117,2020-07-09,109.99,Credit Card
2752,117,2020-08-09,109.99,Credit Card
2753,117,2020-09-09,109.99,Bank Transfer
2754,117,2020-10-09,109.99,Bank Transfer
2755,117,2020-11-09,109.99,Check
2756,117,2020-12-09,109.99,Debit Card
2757,117,2021-01-09,109.99,Bank Transfer
2758,117,2021-02-09,109.99,Credit Card
2759,117,2021-03-09,109.99,Credit Card
2760,117,2021-04-09,109.99,Check
2761,117,2021-05-09,109.99,Credit Card
2762,117,2021-06-09,109.99,Bank Transfer
2763,117,2021-07-09,109.99,Credit Card
2764,118,2023-12-01,319.75,Bank Transfer
2765,118,2024-01-01,319.75,Credit Card
2766,118,2024-02-01,319.75,Credit Card
2767,118,2024-03-01,959.26,Check
2768,118,2024-04-01,319.75,Debit Card
2769,118,2024-05-01,319.75,Credit Card
2770,118,2024-06-01,319.75,Debit Card
2771,118,2024-07-01,319.75,Check
2772,118,2024-08-01,319.75,Credit Card
2773,118,2024-09-01,959.26,Bank Transfer
2774,118,2024-10-01,319.75,Credit Card
2775,118,2024-11-01,319.75,Credit Card
2776,118,2024-12-01,319.75,Check
2777,118,2025-01-01,959.26,Check
2778,118,2025-02-01,319.75,Credit Card
2779,118,2025-03-01,319.75,Debit Card
2780,118,2025-04-01,319.75,Credit Card
2781,118,2025-05-01,319.75,Credit Card
2782,118,2025-06-01,959.26,Bank Transfer
2783,118,2025-07-01,319.75,Check
2784,118,2025-08-01,319.75,Bank Transfer
2785,118,2025-09-01,319.75,Credit Card
2786,118,2025-10-01,319.75,Check
2787,118,2025-11-01,319.75,Debit Card
2788,118,2025-12-01,319.75,Check
2789,119,2020-08-11,942.68,Check
2790,119,2020-09-11,314.23,Credit Card
2791,119,2020-10-11,314.23,Credit Card
2792,119,2020-11-11,942.68,Debit Card
2793,119,2020-12-11,314.23,Bank Transfer
2794,119,2021-01-11,314.23,Debit Card
2795,119,2021-02-11,314.23,Bank Transfer
2796,119,2021-03-11,314.23,Credit Card
2797,119,2021-04-11,314.23,Check
2798,119,2021-05-11,314.23,Bank Transfer
2799,119,2021-06-11,314.23,Credit Card
2800,119,2021-07-11,942.68,Credit Card
2801,119,2021-08-11,314.23,Credit Card
2802,119,2021-09-11,314.23,Credit Card
2803,119,2021-10-11,314.23,Check
2804,119,2021-11-11,314.23,Bank Transfer
2805,119,2021-12-11,314.23,Debit Card
2806,119,2022-01-11,314.23,Debit Card
2807,119,2022-02-11,314.23,Credit Card
2808,119,2022-03-11,314.23,Debit Card
2809,119,2022-04-11,314.23,Credit Card
2810,119,2022-05-11,314.23,Check
2811,119,2022-06-11,314.23,Debit Card
2812,119,2022-07-11,314.23,Credit Card
2813,119,2022-08-11,314.23,Debit Card
2814,119,2022-09-11,314.23,Debit Card
2815,119,2022-10-11,314.23,Check
2816,119,2022-11-11,314.23,Debit Card
2817,119,2022-12-11,314.23,Debit Card
2818,119,2023-01-11,314.23,Credit Card
2819,119,2023-02-11,314.23,Bank Transfer
2820,119,2023-03-11,942.68,Bank Transfer
2821,119,2023-04-11,942.68,Credit Card
2822,119,2023-05-11,314.23,Check
2823,119,2023-06-11,314.23,Credit Card
2824,119,2023-07-11,314.23,Check
2825,120,2018-07-03,135.03,Debit Card
2826,120,2018-08-03,135.03,Credit Card
2827,120,2018-09-03,135.03,Bank Transfer
2828,120,2018-10-03,135.03,Check
2829,120,2018-11-03,405.08,Credit Card
2830,120,2018-12-03,135.03,Credit Card
2831,120,2019-01-03,135.03,Credit Card
2832,120,2019-02-03,135.03,Credit Card
2833,120,2019-03-03,135.03,Debit Card
2834,120,2019-04-03,405.08,Check
2835,120,2019-05-03,135.03,Credit Card
2836,120,2019-06-03,135.03,Bank Transfer
2837,120,2019-07-03,135.03,Credit Card
2838,120,2019-08-03,135.03,Credit Card
2839,120,2019-09-03,135.03,Bank Transfer
2840,120,2019-10-03,135.03,Credit Card
2841,120,2019-11-03,135.03,Bank Transfer
2842,120,2019-12-03,135.03,Debit Card
2843,120,2020-01-03,135.03,Debit Card
2844,120,2020-02-03,135.03,Credit Card
2845,120,2020-03-03,135.03,Credit Card
2846,120,2020-04-03,135.03,Credit Card
2847,120,2020-05-03,135.03,Bank Transfer
2848,120,2020-06-03,135.03,Credit Card
2849,120,2020-07-03,405.08,Bank Transfer
2850,120,2020-08-03,135.03,Credit Card
2851,120,2020-09-03,135.03,Credit Card
2852,120,2020-10-03,405.08,Credit Card
2853,120,2020-11-03,135.03,Debit Card
2854,120,2020-12-03,405.08,Credit Card
2855,120,2021-01-03,135.03,Credit Card
2856,121,2023-06-04,111.93,Debit Card
2857,121,2023-07-04,111.93,Debit Card
2858,121,2023-08-04,111.93,Bank Transfer
2859,121,2023-09-04,335.79,Credit Card
2860,121,2023-10-04,111.93,Check
2861,121,2023-11-04,111.93,Debit Card
2862,121,2023-12-04,111.93,Check
2863,121,2024-01-04,111.93,Credit Card
2864,121,2024-02-04,111.93,Credit Card
2865,121,2024-03-04,111.93,Check
2866,121,2024-04-04,111.93,Bank Transfer
2867,121,2024-05-04,111.93,Check
2868,121,2024-06-04,111.93,Debit Card
2869,121,2024-07-04,111.93,Debit Card
2870,121,2024-08-04,111.93,Credit Card
2871,121,2024-09-04,335.79,Credit Card
2872,121,2024-10-04,111.93,Debit Card
2873,121,2024-11-04,111.93,Debit Card
2874,122,2023-06-19,297.55,Check
2875,122,2023-07-19,297.55,Credit Card
2876,122,2023-08-19,297.55,Debit Card
2877,122,2023-09-19,892.64,Check
2878,122,2023-10-19,297.55,Credit Card
2879,122,2023-11-19,297.55,Credit Card
2880,122,2023-12-19,297.55,Bank Transfer
2881,122,2024-01-19,297.55,Credit Card
2882,122,2024-02-19,297.55,Debit Card
2883,122,2024-03-19,297.55,Debit Card
2884,122,2024-04-19,297.55,Credit Card
2885,122,2024-05-19,297.55,Credit Card
2886,122,2024-06-19,297.55,Credit Card
2887,122,2024-07-19,297.55,Bank Transfer
2888,122,2024-08-19,297.55,Credit Card
2889,122,2024-09-19,297.55,Credit Card
2890,122,2024-10-19,892.64,Bank Transfer
2891,122,2024-11-19,297.55,Check
2892,122,2024-12-19,297.55,Debit Card
2893,122,2025-01-19,297.55,Credit Card
2894,122,2025-02-19,297.55,Credit Card
2895,122,2025-03-19,297.55,Check
2896,122,2025-04-19,297.55,Check
2897,122,2025-05-19,297.55,Debit Card
2898,122,2025-06-19,297.55,Check
2899,122,2025-07-19,297.55,Credit Card
2900,122,2025-08-19,297.55,Bank Transfer
2901,122,2025-09-19,297.55,Credit Card
2902,122,2025-10-19,297.55,Credit Card
2903,122,2025-11-19,297.55,Credit Card
2904,123,2022-06-01,108.30,Check
2905,123,2022-07-01,108.30,Bank Transfer
2906,123,2022-08-01,108.30,Bank Transfer
2907,123,2022-09-01,108.30,Credit Card
2908,123,2022-10-01,108.30,Debit Card
2909,123,2022-11-01,108.30,Debit Card
2910,123,2022-12-01,108.30,Credit Card
2911,123,2023-01-01,108.30,Bank Transfer
2912,123,2023-02-01,108.30,Bank Transfer
2913,123,2023-03-01,108.30,Credit Card
2914,123,2023-04-01,108.30,Debit Card
2915,123,2023-05-01,108.30,Credit Card
2916,123,2023-06-01,108.30,Credit Card
2917,124,2020-05-30,157.22,Credit Card
2918,124,2020-06-30,157.22,Debit Card
2919,124,2020-07-30,157.22,Check
2920,124,2020-08-30,471.66,Check
2921,124,2020-09-30,157.22,Check
2922,124,2020-10-30,157.22,Check
2923,124,2020-11-30,157.22,Credit Card
2924,124,2020-12-30,157.22,Debit Card
2925,124,2021-01-30,157.22,Check
2926,124,2021-03-02,157.22,Credit Card
2927,124,2021-03-30,157.22,Debit Card
2928,124,2021-04-30,157.22,Credit Card
2929,125,2020-03-04,74.12,Bank Transfer
2930,125,2020-04-04,74.12,Credit Card
2931,125,2020-05-04,74.12,Debit Card
2932,125,2020-06-04,74.12,Credit Card
2933,125,2020-07-04,222.35,Debit Card
2934,125,2020-08-04,74.12,Credit Card
2935,126,2021-09-17,152.81,Debit Card
2936,126,2021-10-17,152.81,Debit Card
2937,126,2021-11-17,458.44,Check
2938,126,2021-12-17,152.81,Debit Card
2939,126,2022-01-17,152.81,Bank Transfer
2940,126,2022-02-17,458.44,Credit Card
2941,126,2022-03-17,152.81,Bank Transfer
2942,126,2022-04-17,152.81,Credit Card
2943,126,2022-05-17,152.81,Bank Transfer
2944,126,2022-06-17,152.81,Credit Card
2945,126,2022-07-17,152.81,Bank Transfer
2946,126,2022-08-17,152.81,Debit Card
2947,126,2022-09-17,152.81,Debit Card
2948,126,2022-10-17,152.81,Check
2949,126,2022-11-17,152.81,Credit Card
2950,126,2022-12-17,152.81,Debit Card
2951,126,2023-01-17,152.81,Check
2952,126,2023-02-17,152.81,Credit Card
2953,126,2023-03-17,152.81,Credit Card
2954,126,2023-04-17,152.81,Credit Card
2955,126,2023-05-17,152.81,Credit Card
2956,126,2023-06-17,152.81,Credit Card
2957,127,2022-07-21,206.88,Credit Card
2958,127,2022-08-21,206.88,Debit Card
2959,127,2022-09-21,206.88,Check
2960,127,2022-10-21,206.88,Credit Card
2961,127,2022-11-21,206.88,Credit Card
2962,127,2022-12-21,206.88,Debit Card
2963,127,2023-01-21,206.88,Credit Card
2964,127,2023-02-21,206.88,Debit Card
2965,127,2023-03-21,206.88,Bank Transfer
2966,127,2023-04-21,206.88,Check
2967,127,2023-05-21,206.88,Debit Card
2968,127,2023-06-21,206.88,Credit Card
2969,127,2023-07-21,206.88,Bank Transfer
2970,127,2023-08-21,620.64,Debit Card
2971,127,2023-09-21,206.88,Credit Card
2972,127,2023-10-21,206.88,Credit Card
2973,127,2023-11-21,206.88,Check
2974,127,2023-12-21,206.88,Credit Card
2975,127,2024-01-21,206.88,Bank Transfer
2976,127,2024-02-21,206.88,Credit Card
2977,127,2024-03-21,620.64,Credit Card
2978,127,2024-04-21,206.88,Debit Card
2979,127,2024-05-21,206.88,Check
2980,128,2022-09-28,514.88,Bank Transfer
2981,128,2022-10-28,171.63,Credit Card
2982,128,2022-11-28,514.88,Credit Card
2983,128,2022-12-28,171.63,Bank Transfer
2984,128,2023-01-28,171.63,Credit Card
2985,128,2023-02-28,171.63,Check
2986,128,2023-03-28,171.63,Debit Card
2987,128,2023-04-28,171.63,Check
2988,128,2023-05-28,171.63,Credit Card
2989,128,2023-06-28,171.63,Debit Card
2990,128,2023-07-28,171.63,Bank Transfer
2991,128,2023-08-28,171.63,Check
2992,128,2023-09-28,171.63,Check
2993,128,2023-10-28,171.63,Check
2994,128,2023-11-28,171.63,Bank Transfer
2995,128,2023-12-28,171.63,Check
2996,128,2024-01-28,171.63,Credit Card
2997,128,2024-02-28,171.63,Credit Card
2998,128,2024-03-28,171.63,Check
2999,128,2024-04-28,171.63,Credit Card
3000,128,2024-05-28,171.63,Credit Card
3001,128,2024-06-28,171.63,Bank Transfer
3002,128,2024-07-28,171.63,Credit Card
3003,128,2024-08-28,171.63,Credit Card
3004,128,2024-09-28,171.63,Credit Card
3005,128,2024-10-28,171.63,Bank Transfer
3006,128,2024-11-28,171.63,Credit Card
3007,128,2024-12-28,171.63,Credit Card
3008,128,2025-01-28,171.63,Credit Card
3009,128,2025-02-28,171.63,Check
3010,128,2025-03-28,171.63,Credit Card
3011,128,2025-04-28,171.63,Check
3012,128,2025-05-28,171.63,Check
3013,128,2025-06-28,171.63,Credit Card
3014,128,2025-07-28,171.63,Debit Card
3015,128,2025-08-28,171.63,Bank Transfer
3016,128,2025-09-28,171.63,Credit Card
3017,128,2025-10-28,171.63,Check
3018,128,2025-11-28,171.63,Debit Card
3019,129,2024-09-29,1365.42,Check
3020,129,2024-10-29,1365.42,Debit Card
3021,129,2024-11-29,455.14,Credit Card
3022,129,2024-12-29,455.14,Credit Card
3023,129,2025-01-29,455.14,Credit Card
3024,129,2025-03-01,455.14,Credit Card
3025,129,2025-03-29,455.14,Credit Card
3026,129,2025-04-29,455.14,Check
3027,129,2025-05-29,455.14,Debit Card
3028,129,2025-06-29,455.14,Debit Card
3029,129,2025-07-29,455.14,Check
3030,129,2025-08-29,455.14,Debit Card
3031,129,2025-09-29,455.14,Credit Card
3032,129,2025-10-29,455.14,Check
3033,129,2025-11-29,455.14,Bank Transfer
3034,130,2019-01-01,276.57,Bank Transfer
3035,130,2019-02-01,276.57,Credit Card
3036,130,2019-03-01,276.57,Bank Transfer
3037,130,2019-04-01,276.57,Bank Transfer
3038,130,2019-05-01,276.57,Bank Transfer
3039,130,2019-06-01,276.57,Check
3040,130,2019-07-01,276.57,Credit Card
3041,130,2019-08-01,276.57,Credit Card
3042,130,2019-09-01,276.57,Bank Transfer
3043,130,2019-10-01,829.71,Bank Transfer
3044,130,2019-11-01,276.57,Credit Card
3045,130,2019-12-01,829.71,Bank Transfer
3046,130,2020-01-01,276.57,Check
3047,130,2020-02-01,276.57,Credit Card
3048,130,2020-03-01,276.57,Debit Card
3049,130,2020-04-01,829.71,Credit Card
3050,130,2020-05-01,276.57,Credit Card
3051,130,2020-06-01,276.57,Credit Card
3052,130,2020-07-01,276.57,Debit Card
3053,130,2020-08-01,276.57,Bank Transfer
3054,131,2019-03-22,268.73,Bank Transfer
3055,131,2019-04-22,268.73,Check
3056,131,2019-05-22,268.73,Check
3057,131,2019-06-22,268.73,Bank Transfer
3058,131,2019-07-22,268.73,Credit Card
3059,131,2019-08-22,806.20,Credit Card
3060,131,2019-09-22,268.73,Bank Transfer
3061,131,2019-10-22,268.73,Debit Card
3062,131,2019-11-22,806.20,Credit Card
3063,131,2019-12-22,268.73,Credit Card
3064,131,2020-01-22,268.73,Debit Card
3065,131,2020-02-22,268.73,Check
3066,131,2020-03-22,268.73,Check
3067,131,2020-04-22,806.20,Debit Card
3068,131,2020-05-22,268.73,Credit Card
3069,131,2020-06-22,268.73,Credit Card
3070,131,2020-07-22,268.73,Credit Card
3071,131,2020-08-22,268.73,Bank Transfer
3072,131,2020-09-22,268.73,Debit Card
3073,131,2020-10-22,268.73,Credit Card
3074,131,2020-11-22,268.73,Debit Card
3075,131,2020-12-22,268.73,Check
3076,131,2021-01-22,806.20,Check
3077,131,2021-02-22,268.73,Bank Transfer
3078,131,2021-03-22,268.73,Bank Transfer
3079,131,2021-04-22,268.73,Check
3080,131,2021-05-22,268.73,Debit Card
3081,131,2021-06-22,268.73,Bank Transfer
3082,131,2021-07-22,268.73,Debit Card
3083,131,2021-08-22,268.73,Credit Card
3084,131,2021-09-22,268.73,Check
3085,131,2021-10-22,806.20,Check
3086,132,2020-01-03,150.10,Bank Transfer
3087,132,2020-02-03,150.10,Credit Card
3088,132,2020-03-03,150.10,Credit Card
3089,132,2020-04-03,150.10,Debit Card
3090,132,2020-05-03,150.10,Check
3091,132,2020-06-03,150.10,Credit Card
3092,132,2020-07-03,150.10,Bank Transfer
3093,132,2020-08-03,150.10,Credit Card
3094,132,2020-09-03,150.10,Debit Card
3095,132,2020-10-03,150.10,Credit Card
3096,132,2020-11-03,150.10,Credit Card
3097,132,2020-12-03,450.29,Debit Card
3098,132,2021-01-03,150.10,Bank Transfer
3099,132,2021-02-03,150.10,Credit Card
3100,132,2021-03-03,150.10,Debit Card
3101,132,2021-04-03,150.10,Bank Transfer
3102,132,2021-05-03,150.10,Credit Card
3103,132,2021-06-03,150.10,Check
3104,132,2021-07-03,150.10,Credit Card
3105,132,2021-08-03,150.10,Check
3106,132,2021-09-03,150.10,Debit Card
3107,132,2021-10-03,150.10,Debit Card
3108,133,2021-05-07,308.14,Debit Card
3109,133,2021-06-07,308.14,Bank Transfer
3110,133,2021-07-07,924.41,Debit Card
3111,133,2021-08-07,308.14,Bank Transfer
3112,133,2021-09-07,308.14,Debit Card
3113,133,2021-10-07,308.14,Check
3114,133,2021-11-07,308.14,Credit Card
3115,133,2021-12-07,308.14,Credit Card
3116,133,2022-01-07,308.14,Credit Card
3117,133,2022-02-07,924.41,Check
3118,133,2022-03-07,308.14,Check
3119,133,2022-04-07,308.14,Credit Card
3120,133,2022-05-07,308.14,Credit Card
3121,133,2022-06-07,308.14,Credit Card
3122,134,2021-05-30,178.52,Bank Transfer
3123,134,2021-06-30,178.52,Bank Transfer
3124,134,2021-07-30,178.52,Debit Card
3125,134,2021-08-30,178.52,Bank Transfer
3126,134,2021-09-30,178.52,Credit Card
3127,134,2021-10-30,178.52,Credit Card
3128,134,2021-11-30,178.52,Credit Card
3129,134,2021-12-30,178.52,Credit Card
3130,134,2022-01-30,178.52,Bank Transfer
3131,134,2022-03-02,178.52,Credit Card
3132,134,2022-03-30,178.52,Check
3133,134,2022-04-30,178.52,Check
3134,134,2022-05-30,178.52,Credit Card
3135,134,2022-06-30,178.52,Bank Transfer
3136,134,2022-07-30,178.52,Check
3137,134,2022-08-30,178.52,Credit Card
3138,134,2022-09-30,178.52,Check
3139,135,2023-12-29,181.77,Credit Card
3140,135,2024-01-29,181.77,Bank Transfer
3141,135,2024-02-29,181.77,Credit Card
3142,135,2024-03-29,181.77,Bank Transfer
3143,135,2024-04-29,181.77,Credit Card
3144,135,2024-05-29,181.77,Bank Transfer
3145,135,2024-06-29,545.30,Check
3146,135,2024-07-29,181.77,Debit Card
3147,135,2024-08-29,181.77,Bank Transfer
3148,135,2024-09-29,545.30,Debit Card
3149,135,2024-10-29,181.77,Credit Card
3150,135,2024-11-29,545.30,Debit Card
3151,135,2024-12-29,181.77,Check
3152,135,2025-01-29,181.77,Credit Card
3153,135,2025-03-01,181.77,Check
3154,135,2025-03-29,181.77,Credit Card
3155,135,2025-04-29,545.30,Credit Card
3156,135,2025-05-29,181.77,Credit Card
3157,135,2025-06-29,181.77,Bank Transfer
3158,135,2025-07-29,181.77,Debit Card
3159,135,2025-08-29,181.77,Debit Card
3160,135,2025-09-29,181.77,Check
3161,135,2025-10-29,181.77,Credit Card
3162,135,2025-11-29,181.77,Credit Card
3163,136,2024-02-28,234.39,Credit Card
3164,136,2024-03-28,234.39,Debit Card
3165,136,2024-04-28,234.39,Check
3166,136,2024-05-28,234.39,Bank Transfer
3167,136,2024-06-28,234.39,Debit Card
3168,136,2024-07-28,234.39,Check
3169,136,2024-08-28,234.39,Credit Card
3170,136,2024-09-28,234.39,Credit Card
3171,136,2024-10-28,234.39,Debit Card
3172,136,2024-11-28,234.39,Credit Card
3173,136,2024-12-28,234.39,Debit Card
3174,136,2025-01-28,703.17,Check
3175,136,2025-02-28,703.17,Debit Card
3176,136,2025-03-28,234.39,Credit Card
3177,136,2025-04-28,234.39,Bank Transfer
3178,136,2025-05-28,703.17,Bank Transfer
3179,136,2025-06-28,703.17,Credit Card
3180,136,2025-07-28,234.39,Bank Transfer
3181,136,2025-08-28,234.39,Check
3182,136,2025-09-28,703.17,Check
3183,136,2025-10-28,234.39,Credit Card
3184,136,2025-11-28,234.39,Check
3185,137,2022-07-29,539.94,Credit Card
3186,137,2022-08-29,1619.82,Check
3187,137,2022-09-29,539.94,Credit Card
3188,137,2022-10-29,539.94,Credit Card
3189,137,2022-11-29,539.94,Debit Card
3190,137,2022-12-29,1619.82,Check
3191,137,2023-01-29,539.94,Bank Transfer
3192,138,2022-07-30,633.07,Debit Card
3193,138,2022-08-30,633.07,Credit Card
3194,138,2022-09-30,633.07,Debit Card
3195,138,2022-10-30,633.07,Bank Transfer
3196,138,2022-11-30,1899.22,Check
3197,138,2022-12-30,633.07,Bank Transfer
3198,138,2023-01-30,633.07,Credit Card
3199,138,2023-03-02,633.07,Credit Card
3200,138,2023-03-30,1899.22,Credit Card
3201,138,2023-04-30,633.07,Credit Card
3202,138,2023-05-30,633.07,Bank Transfer
3203,138,2023-06-30,633.07,Bank Transfer
3204,138,2023-07-30,633.07,Check
3205,139,2019-01-08,203.54,Credit Card
3206,139,2019-02-08,203.54,Credit Card
3207,139,2019-03-08,203.54,Credit Card
3208,139,2019-04-08,203.54,Check
3209,139,2019-05-08,203.54,Credit Card
3210,139,2019-06-08,203.54,Debit Card
3211,139,2019-07-08,203.54,Check
3212,139,2019-08-08,203.54,Check
3213,139,2019-09-08,203.54,Credit Card
3214,139,2019-10-08,610.63,Credit Card
3215,139,2019-11-08,203.54,Credit Card
3216,139,2019-12-08,203.54,Credit Card
3217,139,2020-01-08,610.63,Check
3218,139,2020-02-08,203.54,Credit Card
3219,139,2020-03-08,203.54,Check
3220,139,2020-04-08,203.54,Bank Transfer
3221,139,2020-05-08,203.54,Bank Transfer
3222,139,2020-06-08,203.54,Credit Card
3223,139,2020-07-08,203.54,Credit Card
3224,139,2020-08-08,203.54,Check
3225,139,2020-09-08,203.54,Debit Card
3226,139,2020-10-08,203.54,Credit Card
3227,139,2020-11-08,203.54,Bank Transfer
3228,139,2020-12-08,203.54,Debit Card
3229,139,2021-01-08,203.54,Debit Card
3230,139,2021-02-08,610.63,Credit Card
3231,139,2021-03-08,203.54,Credit Card
3232,139,2021-04-08,203.54,Credit Card
3233,139,2021-05-08,203.54,Bank Transfer
3234,139,2021-06-08,203.54,Check
3235,139,2021-07-08,203.54,Credit Card
3236,139,2021-08-08,203.54,Credit Card
3237,139,2021-09-08,203.54,Debit Card
3238,139,2021-10-08,203.54,Credit Card
3239,140,2019-02-25,198.81,Debit Card
3240,140,2019-03-25,198.81,Credit Card
3241,140,2019-04-25,198.81,Check
3242,140,2019-05-25,198.81,Bank Transfer
3243,140,2019-06-25,198.81,Credit Card
3244,140,2019-07-25,198.81,Credit Card
3245,140,2019-08-25,596.44,Check
3246,140,2019-09-25,198.81,Check
3247,140,2019-10-25,198.81,Bank Transfer
3248,140,2019-11-25,198.81,Check
3249,140,2019-12-25,198.81,Bank Transfer
3250,140,2020-01-25,198.81,Credit Card
3251,140,2020-02-25,198.81,Debit Card
3252,140,2020-03-25,198.81,Debit Card
3253,140,2020-04-25,198.81,Check
3254,140,2020-05-25,198.81,Credit Card
3255,140,2020-06-25,198.81,Bank Transfer
3256,140,2020-07-25,596.44,Bank Transfer
3257,140,2020-08-25,198.81,Debit Card
3258,140,2020-09-25,198.81,Bank Transfer
3259,140,2020-10-25,198.81,Credit Card
3260,140,2020-11-25,596.44,Debit Card
3261,140,2020-12-25,198.81,Debit Card
3262,140,2021-01-25,198.81,Credit Card
3263,140,2021-02-25,198.81,Credit Card
3264,140,2021-03-25,198.81,Credit Card
3265,140,2021-04-25,198.81,Debit Card
